	(0, 0, 0, 0)	(0, 0, 0, 1)	(0, 0, 1, 0)	(0, 0, 1, 1)	(0, 1, 0, 0)	(0, 1, 0, 1)	(0, 1, 1, 0)	(0, 1, 1, 1)	(1, 0, 0, 0)	(1, 0, 0, 1)	(1, 0, 1, 0)	(1, 0, 1, 1)	(1, 1, 0, 0)	(1, 1, 0, 1)	(1, 1, 1, 0)	(1, 1, 1, 1)	edge_sign
(3562, 2713)	18	0	1	0	0	0	0	0	18	0	5	0	0	0	0	0	0
(2713, 3568)	29	0	12	0	0	0	0	0	1	0	5	0	0	0	0	0	1
(3568, 2713)	29	0	1	0	0	0	0	0	12	0	5	0	0	0	0	0	0
(2713, 3615)	28	0	16	0	0	0	0	0	2	0	6	0	0	0	0	0	1
(3615, 2713)	28	0	2	0	0	0	0	0	16	0	6	0	0	0	0	0	0
(2713, 3631)	17	0	6	0	0	0	0	0	1	0	1	0	0	0	0	0	0
(3631, 2713)	17	0	1	0	0	0	0	0	6	0	1	0	0	0	0	0	0
(2713, 3641)	22	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
(3641, 2713)	22	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(2713, 3645)	12	0	11	0	0	0	0	0	0	0	5	0	0	0	0	0	1
(3645, 2713)	12	0	0	0	0	0	0	0	11	0	5	0	0	0	0	0	0
(2713, 3650)	0	0	18	0	0	0	0	0	0	0	9	0	0	0	0	0	1
(3650, 2713)	0	0	0	0	0	0	0	0	18	0	9	0	0	0	0	0	0
(2713, 3724)	40	0	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0
(3724, 2713)	40	0	1	0	0	0	0	0	2	0	1	0	0	0	0	0	0
(2713, 3812)	7	0	12	0	0	0	0	0	1	0	7	0	0	0	0	0	0
(3812, 2713)	7	0	1	0	0	0	0	0	12	0	7	0	0	0	0	0	0
(2713, 3813)	15	0	4	0	0	0	0	0	1	0	5	0	0	0	0	0	0
(3813, 2713)	15	0	1	0	0	0	0	0	4	0	5	0	0	0	0	0	0
(2713, 4065)	22	0	4	0	0	0	0	0	2	0	4	0	0	0	0	0	0
(4065, 2713)	22	0	2	0	0	0	0	0	4	0	4	0	0	0	0	0	0
(2727, 2746)	3	0	4	0	0	0	0	0	3	0	20	0	0	0	0	0	0
(2746, 2727)	3	0	3	0	0	0	0	0	4	0	20	0	0	0	0	0	0
(2727, 2747)	5	0	3	0	0	0	0	0	10	0	14	0	0	0	0	0	0
(2747, 2727)	5	0	10	0	0	0	0	0	3	0	14	0	0	0	0	0	0
(2727, 2871)	7	0	4	0	0	0	0	0	8	0	12	0	0	0	0	0	0
(2871, 2727)	7	0	8	0	0	0	0	0	4	0	12	0	0	0	0	0	0
(2727, 2958)	4	0	5	0	0	0	0	0	5	0	21	0	0	0	0	0	0
(2958, 2727)	4	0	5	0	0	0	0	0	5	0	21	0	0	0	0	0	0
(2727, 2967)	12	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0
(2967, 2727)	12	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(2727, 3005)	3	0	6	0	0	0	0	0	3	0	28	0	0	0	0	0	0
(3005, 2727)	3	0	3	0	0	0	0	0	6	0	28	0	0	0	0	0	0
(2727, 3010)	6	0	2	0	0	0	0	0	7	0	15	0	0	0	0	0	0
(3010, 2727)	6	0	7	0	0	0	0	0	2	0	15	0	0	0	0	0	1
(2727, 3024)	3	0	7	0	0	0	0	0	4	0	24	0	0	0	0	0	0
(3024, 2727)	3	0	4	0	0	0	0	0	7	0	24	0	0	0	0	0	0
(2727, 3026)	9	0	6	0	0	0	0	0	9	0	18	0	0	0	0	0	0
(3026, 2727)	9	0	9	0	0	0	0	0	6	0	18	0	0	0	0	0	0
(2727, 3028)	12	0	3	0	0	0	0	0	10	0	19	0	0	0	0	0	1
(3028, 2727)	12	0	10	0	0	0	0	0	3	0	19	0	0	0	0	0	0
(2727, 3059)	7	0	2	0	0	0	0	0	6	0	19	0	0	0	0	0	0
(3059, 2727)	7	0	6	0	0	0	0	0	2	0	19	0	0	0	0	0	0
(2727, 3084)	2	0	1	0	0	0	0	0	7	0	16	0	0	0	0	0	0
(3084, 2727)	2	0	7	0	0	0	0	0	1	0	16	0	0	0	0	0	0
(2727, 3352)	7	0	4	0	0	0	0	0	6	0	22	0	0	0	0	0	0
(3352, 2727)	7	0	6	0	0	0	0	0	4	0	22	0	0	0	0	0	1
(2727, 3404)	2	0	1	0	0	0	0	0	5	0	19	0	0	0	0	0	0
(3404, 2727)	2	0	5	0	0	0	0	0	1	0	19	0	0	0	0	0	1
(2727, 3480)	1	0	3	0	0	0	0	0	3	0	19	0	0	0	0	0	0
(3480, 2727)	1	0	3	0	0	0	0	0	3	0	19	0	0	0	0	0	1
(2727, 3568)	6	0	5	0	0	0	0	0	8	0	6	0	0	0	0	0	0
(3568, 2727)	6	0	8	0	0	0	0	0	5	0	6	0	0	0	0	0	0
(2727, 3615)	2	0	4	0	0	0	0	0	7	0	15	0	0	0	0	0	0
(3615, 2727)	2	0	7	0	0	0	0	0	4	0	15	0	0	0	0	0	0
(2746, 2747)	5	0	3	0	0	0	0	0	7	0	11	0	0	0	0	0	0
(2747, 2746)	5	0	7	0	0	0	0	0	3	0	11	0	0	0	0	0	1
(2746, 2859)	4	0	0	0	0	0	0	0	10	0	16	0	0	0	0	0	0
(2859, 2746)	4	0	10	0	0	0	0	0	0	0	16	0	0	0	0	0	1
(2746, 2871)	2	0	2	0	0	0	0	0	6	0	17	0	0	0	0	0	0
(2871, 2746)	2	0	6	0	0	0	0	0	2	0	17	0	0	0	0	0	1
(2746, 2958)	3	0	3	0	0	0	0	0	5	0	22	0	0	0	0	0	0
(2958, 2746)	3	0	5	0	0	0	0	0	3	0	22	0	0	0	0	0	0
(2746, 2981)	2	0	3	0	0	0	0	0	1	0	19	0	0	0	0	0	0
(2981, 2746)	2	0	1	0	0	0	0	0	3	0	19	0	0	0	0	0	0
(2746, 3005)	5	0	4	0	0	0	0	0	4	0	28	0	0	0	0	0	0
(3005, 2746)	5	0	4	0	0	0	0	0	4	0	28	0	0	0	0	0	0
(2746, 3024)	5	0	5	0	0	0	0	0	7	0	32	0	0	0	0	0	0
(3024, 2746)	5	0	7	0	0	0	0	0	5	0	32	0	0	0	0	0	0
(2746, 3026)	2	0	5	0	0	0	0	0	11	0	21	0	0	0	0	0	0
(3026, 2746)	2	0	11	0	0	0	0	0	5	0	21	0	0	0	0	0	0
(2746, 3028)	5	0	5	0	0	0	0	0	15	0	23	0	0	0	0	0	0
(3028, 2746)	5	0	15	0	0	0	0	0	5	0	23	0	0	0	0	0	0
(2746, 3258)	1	0	2	0	0	0	0	0	6	0	19	0	0	0	0	0	0
(3258, 2746)	1	0	6	0	0	0	0	0	2	0	19	0	0	0	0	0	0
(2746, 3260)	2	0	4	0	0	0	0	0	1	0	23	0	0	0	0	0	0
(3260, 2746)	2	0	1	0	0	0	0	0	4	0	23	0	0	0	0	0	0
(2746, 3352)	3	0	1	0	0	0	0	0	10	0	18	0	0	0	0	0	0
(3352, 2746)	3	0	10	0	0	0	0	0	1	0	18	0	0	0	0	0	1
(2746, 3394)	7	0	3	0	0	0	0	0	15	0	10	0	0	0	0	0	0
(3394, 2746)	7	0	15	0	0	0	0	0	3	0	10	0	0	0	0	0	0
(2746, 3404)	1	0	2	0	0	0	0	0	6	0	17	0	0	0	0	0	0
(3404, 2746)	1	0	6	0	0	0	0	0	2	0	17	0	0	0	0	0	0
(2746, 3439)	1	0	3	0	0	0	0	0	5	0	18	0	0	0	0	0	0
(3439, 2746)	1	0	5	0	0	0	0	0	3	0	18	0	0	0	0	0	0
(2746, 3454)	2	0	0	0	0	0	0	0	12	0	12	0	0	0	0	0	0
(3454, 2746)	2	0	12	0	0	0	0	0	0	0	12	0	0	0	0	0	0
(2746, 3562)	4	0	5	0	0	0	0	0	3	0	14	0	0	0	0	0	1
(3562, 2746)	4	0	3	0	0	0	0	0	5	0	14	0	0	0	0	0	1
(2746, 3568)	5	0	3	0	0	0	0	0	10	0	13	0	0	0	0	0	0
(3568, 2746)	5	0	10	0	0	0	0	0	3	0	13	0	0	0	0	0	0
(2746, 3615)	3	0	3	0	0	0	0	0	10	0	21	0	0	0	0	0	0
(3615, 2746)	3	0	10	0	0	0	0	0	3	0	21	0	0	0	0	0	1
(2746, 3650)	0	0	5	0	0	0	0	0	0	0	20	0	0	0	0	0	0
(3650, 2746)	0	0	0	0	0	0	0	0	5	0	20	0	0	0	0	0	0
(2746, 3800)	0	0	3	0	0	0	0	0	0	0	23	0	0	0	0	0	0
(3800, 2746)	0	0	0	0	0	0	0	0	3	0	23	0	0	0	0	0	0
(2746, 3892)	0	0	3	0	0	0	0	0	0	0	22	0	0	0	0	0	0
(3892, 2746)	0	0	0	0	0	0	0	0	3	0	22	0	0	0	0	0	0
(2747, 2790)	18	0	4	0	0	0	0	0	8	0	8	0	0	0	0	0	0
(2790, 2747)	18	0	8	0	0	0	0	0	4	0	8	0	0	0	0	0	1
(2747, 2871)	10	0	4	0	0	0	0	0	9	0	7	0	0	0	0	0	0
(2871, 2747)	10	0	9	0	0	0	0	0	4	0	7	0	0	0	0	0	0
(2747, 2958)	11	0	5	0	0	0	0	0	6	0	14	0	0	0	0	0	0
(2958, 2747)	11	0	6	0	0	0	0	0	5	0	14	0	0	0	0	0	0
(2747, 2967)	16	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0
(2967, 2747)	16	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(2747, 3005)	5	0	11	0	0	0	0	0	0	0	20	0	0	0	0	0	1
(3005, 2747)	5	0	0	0	0	0	0	0	11	0	20	0	0	0	0	0	0
(2747, 3010)	16	0	5	0	0	0	0	0	7	0	11	0	0	0	0	0	1
(3010, 2747)	16	0	7	0	0	0	0	0	5	0	11	0	0	0	0	0	0
(2747, 3024)	9	0	7	0	0	0	0	0	2	0	14	0	0	0	0	0	0
(3024, 2747)	9	0	2	0	0	0	0	0	7	0	14	0	0	0	0	0	1
(2747, 3026)	16	0	6	0	0	0	0	0	6	0	11	0	0	0	0	0	1
(3026, 2747)	16	0	6	0	0	0	0	0	6	0	11	0	0	0	0	0	1
(2747, 3028)	17	0	7	0	0	0	0	0	12	0	11	0	0	0	0	0	0
(3028, 2747)	17	0	12	0	0	0	0	0	7	0	11	0	0	0	0	0	0
(2747, 3032)	15	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0
(3032, 2747)	15	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	1
(2747, 3059)	3	0	4	0	0	0	0	0	6	0	12	0	0	0	0	0	0
(3059, 2747)	3	0	6	0	0	0	0	0	4	0	12	0	0	0	0	0	0
(2747, 3084)	10	0	10	0	0	0	0	0	2	0	12	0	0	0	0	0	0
(3084, 2747)	10	0	2	0	0	0	0	0	10	0	12	0	0	0	0	0	0
(2747, 3144)	11	0	4	0	0	0	0	0	7	0	7	0	0	0	0	0	0
(3144, 2747)	11	0	7	0	0	0	0	0	4	0	7	0	0	0	0	0	0
(2747, 3148)	3	0	9	0	0	0	0	0	1	0	14	0	0	0	0	0	1
(3148, 2747)	3	0	1	0	0	0	0	0	9	0	14	0	0	0	0	0	0
(2747, 3258)	9	0	4	0	0	0	0	0	4	0	9	0	0	0	0	0	1
(3258, 2747)	9	0	4	0	0	0	0	0	4	0	9	0	0	0	0	0	0
(2747, 3291)	9	0	4	0	0	0	0	0	4	0	9	0	0	0	0	0	1
(3291, 2747)	9	0	4	0	0	0	0	0	4	0	9	0	0	0	0	0	0
(2747, 3352)	20	0	9	0	0	0	0	0	6	0	15	0	0	0	0	0	0
(3352, 2747)	20	0	6	0	0	0	0	0	9	0	15	0	0	0	0	0	1
(2747, 3394)	17	0	5	0	0	0	0	0	8	0	6	0	0	0	0	0	1
(3394, 2747)	17	0	8	0	0	0	0	0	5	0	6	0	0	0	0	0	1
(2747, 3404)	9	0	7	0	0	0	0	0	3	0	9	0	0	0	0	0	1
(3404, 2747)	9	0	3	0	0	0	0	0	7	0	9	0	0	0	0	0	0
(2747, 3439)	10	0	5	0	0	0	0	0	4	0	7	0	0	0	0	0	1
(3439, 2747)	10	0	4	0	0	0	0	0	5	0	7	0	0	0	0	0	1
(2747, 3454)	8	0	4	0	0	0	0	0	11	0	7	0	0	0	0	0	0
(3454, 2747)	8	0	11	0	0	0	0	0	4	0	7	0	0	0	0	0	0
(2747, 3541)	13	0	4	0	0	0	0	0	2	0	7	0	0	0	0	0	0
(3541, 2747)	13	0	2	0	0	0	0	0	4	0	7	0	0	0	0	0	0
(2747, 3562)	9	0	8	0	0	0	0	0	3	0	10	0	0	0	0	0	0
(3562, 2747)	9	0	3	0	0	0	0	0	8	0	10	0	0	0	0	0	0
(2747, 3568)	12	0	7	0	0	0	0	0	7	0	6	0	0	0	0	0	0
(3568, 2747)	12	0	7	0	0	0	0	0	7	0	6	0	0	0	0	0	0
(2747, 3615)	11	0	7	0	0	0	0	0	9	0	10	0	0	0	0	0	0
(3615, 2747)	11	0	9	0	0	0	0	0	7	0	10	0	0	0	0	0	0
(2747, 3645)	6	0	7	0	0	0	0	0	2	0	13	0	0	0	0	0	0
(3645, 2747)	6	0	2	0	0	0	0	0	7	0	13	0	0	0	0	0	0
(2760, 2871)	0	0	1	0	0	0	0	0	5	0	20	0	0	0	0	0	0
(2871, 2760)	0	0	5	0	0	0	0	0	1	0	20	0	0	0	0	0	0
(2760, 3453)	6	0	0	0	0	0	0	0	11	0	8	0	0	0	0	0	0
(3453, 2760)	6	0	11	0	0	0	0	0	0	0	8	0	0	0	0	0	0
(2760, 3456)	5	0	3	0	0	0	0	0	9	0	10	0	0	0	0	0	0
(3456, 2760)	5	0	9	0	0	0	0	0	3	0	10	0	0	0	0	0	1
(2774, 3456)	4	0	4	0	0	0	0	0	9	0	17	0	0	0	0	0	0
(3456, 2774)	4	0	9	0	0	0	0	0	4	0	17	0	0	0	0	0	0
(2774, 3614)	6	0	1	0	0	0	0	0	7	0	13	0	0	0	0	0	0
(3614, 2774)	6	0	7	0	0	0	0	0	1	0	13	0	0	0	0	0	0
(2774, 4099)	4	0	1	0	0	0	0	0	5	0	23	0	0	0	0	0	0
(4099, 2774)	4	0	5	0	0	0	0	0	1	0	23	0	0	0	0	0	1
(2774, 4310)	5	0	1	0	0	0	0	0	8	0	12	0	0	0	0	0	0
(4310, 2774)	5	0	8	0	0	0	0	0	1	0	12	0	0	0	0	0	1
(2774, 4712)	5	0	3	0	0	0	0	0	6	0	15	0	0	0	0	0	0
(4712, 2774)	5	0	6	0	0	0	0	0	3	0	15	0	0	0	0	0	0
(2774, 4828)	6	0	2	0	0	0	0	0	6	0	13	0	0	0	0	0	0
(4828, 2774)	6	0	6	0	0	0	0	0	2	0	13	0	0	0	0	0	1
(2774, 5079)	8	0	1	0	0	0	0	0	7	0	9	0	0	0	0	0	1
(5079, 2774)	8	0	7	0	0	0	0	0	1	0	9	0	0	0	0	0	1
(2774, 5189)	8	0	1	0	0	0	0	0	10	0	8	0	0	0	0	0	0
(5189, 2774)	8	0	10	0	0	0	0	0	1	0	8	0	0	0	0	0	0
(2774, 5524)	7	0	2	0	0	0	0	0	8	0	14	0	0	0	0	0	0
(5524, 2774)	7	0	8	0	0	0	0	0	2	0	14	0	0	0	0	0	1
(2774, 6006)	2	0	2	0	0	0	0	0	2	0	20	0	0	0	0	0	1
(6006, 2774)	2	0	2	0	0	0	0	0	2	0	20	0	0	0	0	0	0
(2775, 2871)	2	0	3	0	0	0	0	0	7	0	13	0	0	0	0	0	1
(2871, 2775)	2	0	7	0	0	0	0	0	3	0	13	0	0	0	0	0	0
(2775, 3089)	0	0	3	0	0	0	0	0	0	0	22	0	0	0	0	0	0
(3089, 2775)	0	0	0	0	0	0	0	0	3	0	22	0	0	0	0	0	0
(2775, 3352)	4	0	3	0	0	0	0	0	7	0	18	0	0	0	0	0	1
(3352, 2775)	4	0	7	0	0	0	0	0	3	0	18	0	0	0	0	0	0
(2775, 3447)	8	0	3	0	0	0	0	0	3	0	12	0	0	0	0	0	0
(3447, 2775)	8	0	3	0	0	0	0	0	3	0	12	0	0	0	0	0	1
(2775, 3452)	3	0	3	0	0	0	0	0	5	0	15	0	0	0	0	0	0
(3452, 2775)	3	0	5	0	0	0	0	0	3	0	15	0	0	0	0	0	0
(2775, 3453)	9	0	0	0	0	0	0	0	8	0	9	0	0	0	0	0	0
(3453, 2775)	9	0	8	0	0	0	0	0	0	0	9	0	0	0	0	0	0
(2775, 3454)	6	0	3	0	0	0	0	0	5	0	12	0	0	0	0	0	0
(3454, 2775)	6	0	5	0	0	0	0	0	3	0	12	0	0	0	0	0	1
(2775, 3456)	11	0	6	0	0	0	0	0	6	0	22	0	0	0	0	0	1
(3456, 2775)	11	0	6	0	0	0	0	0	6	0	22	0	0	0	0	0	1
(2775, 3796)	6	0	3	0	0	0	0	0	6	0	10	0	0	0	0	0	0
(3796, 2775)	6	0	6	0	0	0	0	0	3	0	10	0	0	0	0	0	0
(2775, 4037)	0	0	3	0	0	0	0	0	0	0	22	0	0	0	0	0	0
(4037, 2775)	0	0	0	0	0	0	0	0	3	0	22	0	0	0	0	0	0
(2775, 4099)	5	0	4	0	0	0	0	0	5	0	17	0	0	0	0	0	0
(4099, 2775)	5	0	5	0	0	0	0	0	4	0	17	0	0	0	0	0	0
(2775, 4310)	6	0	2	0	0	0	0	0	6	0	13	0	0	0	0	0	0
(4310, 2775)	6	0	6	0	0	0	0	0	2	0	13	0	0	0	0	0	0
(2775, 5079)	5	0	2	0	0	0	0	0	8	0	10	0	0	0	0	0	0
(5079, 2775)	5	0	8	0	0	0	0	0	2	0	10	0	0	0	0	0	0
(2790, 2842)	31	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
(2842, 2790)	31	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(2790, 2871)	21	0	3	0	0	0	0	0	6	0	13	0	0	0	0	0	0
(2871, 2790)	21	0	6	0	0	0	0	0	3	0	13	0	0	0	0	0	0
(2790, 2967)	21	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0
(2967, 2790)	21	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	1
(2790, 3005)	8	0	17	0	0	0	0	0	0	0	10	0	0	0	0	0	1
(3005, 2790)	8	0	0	0	0	0	0	0	17	0	10	0	0	0	0	0	0
(2790, 3010)	30	0	4	0	0	0	0	0	4	0	5	0	0	0	0	0	0
(3010, 2790)	30	0	4	0	0	0	0	0	4	0	5	0	0	0	0	0	0
(2790, 3020)	15	0	5	0	0	0	0	0	2	0	3	0	0	0	0	0	0
(3020, 2790)	15	0	2	0	0	0	0	0	5	0	3	0	0	0	0	0	0
(2790, 3024)	15	0	11	0	0	0	0	0	1	0	7	0	0	0	0	0	1
(3024, 2790)	15	0	1	0	0	0	0	0	11	0	7	0	0	0	0	0	0
(2790, 3026)	23	0	13	0	0	0	0	0	5	0	7	0	0	0	0	0	0
(3026, 2790)	23	0	5	0	0	0	0	0	13	0	7	0	0	0	0	0	0
(2790, 3028)	21	0	6	0	0	0	0	0	9	0	4	0	0	0	0	0	1
(3028, 2790)	21	0	9	0	0	0	0	0	6	0	4	0	0	0	0	0	0
(2790, 3032)	21	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0
(3032, 2790)	21	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(2790, 3084)	13	0	9	0	0	0	0	0	2	0	11	0	0	0	0	0	0
(3084, 2790)	13	0	2	0	0	0	0	0	9	0	11	0	0	0	0	0	0
(2790, 3144)	15	0	3	0	0	0	0	0	4	0	4	0	0	0	0	0	0
(3144, 2790)	15	0	4	0	0	0	0	0	3	0	4	0	0	0	0	0	0
(2790, 3352)	31	0	7	0	0	0	0	0	7	0	11	0	0	0	0	0	0
(3352, 2790)	31	0	7	0	0	0	0	0	7	0	11	0	0	0	0	0	0
(2790, 3394)	27	0	4	0	0	0	0	0	7	0	8	0	0	0	0	0	0
(3394, 2790)	27	0	7	0	0	0	0	0	4	0	8	0	0	0	0	0	1
(2790, 3439)	17	0	6	0	0	0	0	0	3	0	10	0	0	0	0	0	0
(3439, 2790)	17	0	3	0	0	0	0	0	6	0	10	0	0	0	0	0	0
(2790, 3454)	11	0	5	0	0	0	0	0	7	0	11	0	0	0	0	0	0
(3454, 2790)	11	0	7	0	0	0	0	0	5	0	11	0	0	0	0	0	1
(2790, 3456)	17	0	6	0	0	0	0	0	3	0	10	0	0	0	0	0	0
(3456, 2790)	17	0	3	0	0	0	0	0	6	0	10	0	0	0	0	0	0
(2790, 3562)	12	0	12	0	0	0	0	0	3	0	11	0	0	0	0	0	0
(3562, 2790)	12	0	3	0	0	0	0	0	12	0	11	0	0	0	0	0	0
(2790, 3568)	16	0	6	0	0	0	0	0	8	0	10	0	0	0	0	0	0
(3568, 2790)	16	0	8	0	0	0	0	0	6	0	10	0	0	0	0	0	0
(2790, 3615)	16	0	9	0	0	0	0	0	6	0	10	0	0	0	0	0	0
(3615, 2790)	16	0	6	0	0	0	0	0	9	0	10	0	0	0	0	0	0
(2790, 3787)	16	0	5	0	0	0	0	0	9	0	4	0	0	0	0	0	0
(3787, 2790)	16	0	9	0	0	0	0	0	5	0	4	0	0	0	0	0	1
(2790, 3976)	6	0	5	0	0	0	0	0	4	0	10	0	0	0	0	0	0
(3976, 2790)	6	0	4	0	0	0	0	0	5	0	10	0	0	0	0	0	0
(2790, 4191)	3	0	8	0	0	0	0	0	1	0	15	0	0	0	0	0	1
(4191, 2790)	3	0	1	0	0	0	0	0	8	0	15	0	0	0	0	0	0
(2819, 3026)	3	0	1	0	0	0	0	0	11	0	18	0	0	0	0	0	0
(3026, 2819)	3	0	11	0	0	0	0	0	1	0	18	0	0	0	0	0	1
(2819, 3028)	2	0	2	0	0	0	0	0	13	0	11	0	0	0	0	0	0
(3028, 2819)	2	0	13	0	0	0	0	0	2	0	11	0	0	0	0	0	0
(2819, 3059)	0	0	1	0	0	0	0	0	5	0	19	0	0	0	0	0	0
(3059, 2819)	0	0	5	0	0	0	0	0	1	0	19	0	0	0	0	0	0
(2819, 3352)	2	0	1	0	0	0	0	0	6	0	22	0	0	0	0	0	0
(3352, 2819)	2	0	6	0	0	0	0	0	1	0	22	0	0	0	0	0	1
(2822, 3352)	3	0	1	0	0	0	0	0	7	0	16	0	0	0	0	0	0
(3352, 2822)	3	0	7	0	0	0	0	0	1	0	16	0	0	0	0	0	0
(2822, 3417)	1	0	1	0	0	0	0	0	2	0	24	0	0	0	0	0	0
(3417, 2822)	1	0	2	0	0	0	0	0	1	0	24	0	0	0	0	0	1
(2822, 3456)	1	0	2	0	0	0	0	0	10	0	25	0	0	0	0	0	0
(3456, 2822)	1	0	10	0	0	0	0	0	2	0	25	0	0	0	0	0	1
(2822, 3796)	0	0	0	0	0	0	0	0	6	0	20	0	0	0	0	0	0
(3796, 2822)	0	0	6	0	0	0	0	0	0	0	20	0	0	0	0	0	0
(2822, 3910)	0	0	1	0	0	0	0	0	2	0	25	0	0	0	0	0	0
(3910, 2822)	0	0	2	0	0	0	0	0	1	0	25	0	0	0	0	0	0
(2822, 4310)	2	0	1	0	0	0	0	0	10	0	13	0	0	0	0	0	0
(4310, 2822)	2	0	10	0	0	0	0	0	1	0	13	0	0	0	0	0	1
(2822, 4400)	1	0	2	0	0	0	0	0	0	0	23	0	0	0	0	0	0
(4400, 2822)	1	0	0	0	0	0	0	0	2	0	23	0	0	0	0	0	0
(2822, 4448)	1	0	0	0	0	0	0	0	3	0	24	0	0	0	0	0	0
(4448, 2822)	1	0	3	0	0	0	0	0	0	0	24	0	0	0	0	0	0
(2830, 3033)	0	0	0	0	0	0	0	0	4	0	23	0	0	0	0	0	0
(3033, 2830)	0	0	4	0	0	0	0	0	0	0	23	0	0	0	0	0	1
(2831, 3352)	4	0	3	0	0	0	0	0	6	0	16	0	0	0	0	0	0
(3352, 2831)	4	0	6	0	0	0	0	0	3	0	16	0	0	0	0	0	0
(2831, 3447)	8	0	1	0	0	0	0	0	6	0	11	0	0	0	0	0	0
(3447, 2831)	8	0	6	0	0	0	0	0	1	0	11	0	0	0	0	0	1
(2831, 3453)	9	0	1	0	0	0	0	0	11	0	7	0	0	0	0	0	0
(3453, 2831)	9	0	11	0	0	0	0	0	1	0	7	0	0	0	0	0	1
(2831, 3456)	11	0	6	0	0	0	0	0	9	0	26	0	0	0	0	0	0
(3456, 2831)	11	0	9	0	0	0	0	0	6	0	26	0	0	0	0	0	1
(2831, 3796)	4	0	4	0	0	0	0	0	7	0	18	0	0	0	0	0	0
(3796, 2831)	4	0	7	0	0	0	0	0	4	0	18	0	0	0	0	0	0
(2831, 4099)	4	0	6	0	0	0	0	0	5	0	14	0	0	0	0	0	0
(4099, 2831)	4	0	5	0	0	0	0	0	6	0	14	0	0	0	0	0	0
(2831, 4448)	3	0	3	0	0	0	0	0	2	0	19	0	0	0	0	0	0
(4448, 2831)	3	0	2	0	0	0	0	0	3	0	19	0	0	0	0	0	0
(2831, 5189)	8	0	1	0	0	0	0	0	5	0	14	0	0	0	0	0	0
(5189, 2831)	8	0	5	0	0	0	0	0	1	0	14	0	0	0	0	0	0
(2831, 5459)	0	0	4	0	0	0	0	0	0	0	23	0	0	0	0	0	1
(5459, 2831)	0	0	0	0	0	0	0	0	4	0	23	0	0	0	0	0	0
(2842, 2967)	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(2967, 2842)	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(2842, 3010)	23	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	1
(3010, 2842)	23	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0
(2842, 3026)	17	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(3026, 2842)	17	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0
(2842, 3028)	17	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	1
(3028, 2842)	17	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0
(2842, 3352)	20	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(3352, 2842)	20	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0
(2851, 4037)	0	0	1	0	0	0	0	0	0	0	25	0	0	0	0	0	1
(4037, 2851)	0	0	0	0	0	0	0	0	1	0	25	0	0	0	0	0	0
(2851, 4310)	10	0	0	0	0	0	0	0	6	0	9	0	0	0	0	0	0
(4310, 2851)	10	0	6	0	0	0	0	0	0	0	9	0	0	0	0	0	0
(2851, 4632)	11	0	1	0	0	0	0	0	5	0	8	0	0	0	0	0	0
(4632, 2851)	11	0	5	0	0	0	0	0	1	0	8	0	0	0	0	0	0
(2851, 4828)	9	0	1	0	0	0	0	0	6	0	11	0	0	0	0	0	0
(4828, 2851)	9	0	6	0	0	0	0	0	1	0	11	0	0	0	0	0	0
(2851, 5002)	6	0	1	0	0	0	0	0	5	0	21	0	0	0	0	0	0
(5002, 2851)	6	0	5	0	0	0	0	0	1	0	21	0	0	0	0	0	0
(2851, 5079)	11	0	2	0	0	0	0	0	5	0	10	0	0	0	0	0	0
(5079, 2851)	11	0	5	0	0	0	0	0	2	0	10	0	0	0	0	0	0
(2851, 5524)	11	0	2	0	0	0	0	0	12	0	13	0	0	0	0	0	0
(5524, 2851)	11	0	12	0	0	0	0	0	2	0	13	0	0	0	0	0	1
(2851, 5800)	5	0	1	0	0	0	0	0	9	0	18	0	0	0	0	0	0
(5800, 2851)	5	0	9	0	0	0	0	0	1	0	18	0	0	0	0	0	0
(2851, 5814)	6	0	3	0	0	0	0	0	6	0	16	0	0	0	0	0	0
